         1         1         1        707.5734        707.5734
         1         1         2       707.53864       707.53864
         1         1         3        707.6131        707.6131
         1         1         4        709.1274        709.1274
         1         1         5        709.3156        709.3156
         1         1         6       709.89764       709.89764
         1         1         7       710.57513       710.57513
         1         1         8        721.3423        721.3423
         1         1         9       722.93915       722.93915
         1         1        10       719.83594       719.83594
         1         1        11        714.3484        714.3484
         1         1        12        722.6798        722.6798
         1         1        13       714.49176       714.49176
         1         1        14       716.03406       716.03406
         1         1        15       731.82666       731.82666
         1         1        16       736.40375       736.40375
         1         1        17        739.6382        739.6382
         1         1        18       734.06934       734.06934
         1         1        19        737.7915        737.7915
         1         1        20        749.4684        749.4684
         1         1        21       752.73193       752.73193
         1         1        22        757.1289        757.1289
         1         1        23       760.75104       760.75104
         1         1        24       771.97955       771.97955
         1         1        25        779.4129        779.4129
         1         1        26       785.13367       785.13367
         1         1        27       790.09546       790.09546
         1         1        28       794.85986       794.85986
         1         1        29       799.08203       799.08203
         1         1        30       804.19604       804.19604
         1         1        31        809.0245        809.0245
         1         1        32        813.8295        813.8295
         1         1        33       818.54095       818.54095
         1         1        34        823.0175        823.0175
         1         1        35        827.2859        827.2859
         1         1        36       831.43134       831.43134
         1         1        37        835.5532        835.5532
         1         1        38       840.23773       840.23773
         1         1        39       844.47314       844.47314
         1         1        40       848.41956       848.41956
         1         1        41       852.11945       852.11945
         1         1        42        855.6656        855.6656
         1         1        43         859.258         859.258
         1         1        44       862.83154       862.83154
         1         1        45       866.43195       866.43195
         1         1        46        870.1012        870.1012
         1         1        47       873.51587       873.51587
         1         1        48        876.8007        876.8007
         1         1        49        879.7709        879.7709
         1         1        50       882.46704       882.46704
         1         1        51        885.3645        885.3645
         1         1        52        888.4683        888.4683
         1         1        53        891.5346        891.5346
         1         1        54       894.50037       894.50037
         1         1        55       897.42053       897.42053
         1         1        56        900.3064        900.3064
         1         1        57        903.1578        903.1578
         1         1        58        905.9248        905.9248
         1         1        59       908.49475       908.49475
         1         1        60        910.8754        910.8754
         1         1        61        913.1092        913.1092
         1         1        62       915.89044       915.89044
         1         1        63        918.8654        918.8654
         1         1        64        922.4752        922.4752
         1         1        65       925.54785       925.54785
         1         1        66        928.4763        928.4763
         1         1        67           931.2           931.2
         1         1        68       933.27405       933.27405
         1         1        69        936.0547        936.0547
         1         1        70        939.3178        939.3178
         1         1        71        941.7733        941.7733
         1         1        72        944.7115        944.7115
         1         1        73        947.7922        947.7922
         1         1        74       951.43036       951.43036
         1         1        75       954.77496       954.77496
         1         1        76       957.94055       957.94055
         1         1        77        960.9684        960.9684
         1         1        78        963.5213        963.5213
         1         1        79        966.7715        966.7715
         1         1        80       970.08936       970.08936
         1         1        81        973.9665        973.9665
         1         1        82        977.0404        977.0404
         1         1        83        981.6619        981.6619
         1         1        84       985.50366       985.50366
         1         1        85       989.18475       989.18475
         1         1        86        992.8918        992.8918
         1         1        87        996.5851        996.5851
         1         1        88       1000.0222       1000.0222
         1         1        89      1003.26587      1003.26587
         1         1        90      1006.34985      1006.34985
         1         1        91       1009.3369       1009.3369
         1         1        92       1012.0992       1012.0992
         1         1        93       1014.5147       1014.5147
         1         1        94      1015.76184      1015.76184
         1         1        95      1015.35474      1015.35474
         1         1        96      1014.13525      1014.13525
         1         1        97        1012.838        1012.838
         1         1        98      1011.04706      1011.04706
         1         1        99       1010.4391       1010.4391
         1         1       100       994.83954       994.83954
         1         1       101       1012.3944       1012.3944
         1         1       102       1031.4315       1031.4315
         1         1       103       1032.3243       1032.3243
         1         1       104       1031.5503       1031.5503
         1         1       105       1033.8889       1033.8889
         1         1       106        1035.323        1035.323
         1         1       107       1036.3099       1036.3099
         1         1       108       1037.2557       1037.2557
         1         1       109       1038.5593       1038.5593
         1         1       110       1039.8729       1039.8729
         1         1       111       1042.1287       1042.1287
         1         1       112       1043.4409       1043.4409
         1         1       113        1044.746        1044.746
         1         1       114       1046.0288       1046.0288
         1         1       115        1047.319        1047.319
         1         1       116        1048.562        1048.562
         1         1       117       1049.8446       1049.8446
         1         1       118       1051.2566       1051.2566
         1         1       119       1052.6971       1052.6971
         1         1       120       1053.7146       1053.7146
         1         1       121       1055.7631       1055.7631
         1         1       122        1057.462        1057.462
         1         1       123       1059.1537       1059.1537
         1         1       124       1060.9651       1060.9651
         1         1       125       1062.8909       1062.8909
         1         1       126       1064.6836       1064.6836
         1         1       127       1066.4757       1066.4757
         1         1       128         1068.21         1068.21
         1         1       129       1069.8813       1069.8813
         1         1       130        1071.602        1071.602
         1         1       131       1073.2932       1073.2932
         1         1       132       1075.1053       1075.1053
         1         1       133       1076.8826       1076.8826
         1         1       134       1078.4298       1078.4298
         1         1       135       1080.8995       1080.8995
         1         1       136       1083.2745       1083.2745
         1         1       137       1086.0253       1086.0253
         1         1       138       1087.8948       1087.8948
         1         1       139       1089.0798       1089.0798
         1         1       140       1091.3529       1091.3529
         1         1       141       1093.2772       1093.2772
         1         1       142       1095.0728       1095.0728
         1         1       143       1096.7653       1096.7653
         1         1       144       1098.3712       1098.3712
         1         1       145       1099.8793       1099.8793
         1         1       146       1101.2836       1101.2836
         1         1       147       1102.5884       1102.5884
         1         1       148       1103.6937       1103.6937
         1         1       149       1104.6128       1104.6128
         1         1       150       1105.3928       1105.3928
         1         1       151       1105.9545       1105.9545
         1         1       152       1106.2401       1106.2401
         1         1       153        1107.254        1107.254
         1         1       154       1107.8921       1107.8921
         1         1       155        1108.387        1108.387
         1         1       156       1108.6462       1108.6462
