datetime,line_id,inflow_m3d,per
2018-11-01,14076476,186289.0,10
2018-12-01,14076476,546154.0,11
2018-01-01,14076918,9210570.0,0
2018-02-01,14076918,29881300.0,1
2018-03-01,14076918,18038300.0,2
2018-04-01,14076918,12060500.0,3
2018-05-01,14076918,7240960.0,4
2018-06-01,14076918,6617620.0,5
2018-07-01,14076918,2880720.0,6
2018-08-01,14076918,1114270.0,7
2018-09-01,14076918,1727880.0,8
2018-10-01,14076918,1565670.0,9
2018-11-01,14076918,5401060.0,10
2018-12-01,14076918,12824100.0,11
2018-01-01,14100753,373700.0,0
2018-02-01,14100753,1421070.0,1
2018-03-01,14100753,614191.0,2
2018-04-01,14100753,569778.0,3
2018-05-01,14100753,627926.0,4
2018-06-01,14100753,286863.0,5
2018-07-01,14100753,102579.0,6
2018-08-01,14100753,98937.1,7
2018-09-01,14100753,491236.0,8
2018-10-01,14100753,201640.0,9
2018-11-01,14100753,240965.0,10
2018-12-01,14100753,441937.0,11
2018-01-01,14100795,373700.0,0
2018-02-01,14100795,1421070.0,1
2018-03-01,14100795,614191.0,2
2018-04-01,14100795,569778.0,3
2018-05-01,14100795,627926.0,4
2018-06-01,14100795,286863.0,5
2018-07-01,14100795,102579.0,6
2018-08-01,14100795,98937.1,7
2018-09-01,14100795,491236.0,8
2018-10-01,14100795,201640.0,9
2018-11-01,14100795,240965.0,10
2018-12-01,14100795,441937.0,11
2018-01-01,14113064,1625460.0,0
2018-02-01,14113064,3436580.0,1
2018-03-01,14113064,1407970.0,2
2018-04-01,14113064,1397170.0,3
2018-05-01,14113064,1688840.0,4
2018-06-01,14113064,436966.0,5
2018-07-01,14113064,104850.0,6
2018-08-01,14113064,142136.0,7
2018-09-01,14113064,868158.0,8
2018-10-01,14113064,493376.0,9
2018-11-01,14113064,592355.0,10
2018-12-01,14113064,1037740.0,11
2018-01-01,14113082,1549210.0,0
2018-02-01,14113082,3347310.0,1
2018-03-01,14113082,1544350.0,2
2018-04-01,14113082,1235830.0,3
2018-05-01,14113082,1606440.0,4
2018-06-01,14113082,311843.0,5
2018-07-01,14113082,103842.0,6
2018-08-01,14113082,105980.0,7
2018-09-01,14113082,940777.0,8
2018-10-01,14113082,355735.0,9
2018-11-01,14113082,565731.0,10
2018-12-01,14113082,953064.0,11
2018-01-01,14114724,646199.0,0
2018-02-01,14114724,2395830.0,1
2018-03-01,14114724,1151840.0,2
2018-04-01,14114724,974968.0,3
2018-05-01,14114724,1515460.0,4
2018-06-01,14114724,300427.0,5
2018-07-01,14114724,104061.0,6
2018-08-01,14114724,95785.4,7
2018-09-01,14114724,543455.0,8
2018-10-01,14114724,240826.0,9
2018-11-01,14114724,428931.0,10
2018-12-01,14114724,1035840.0,11
2018-01-01,14238768,741498.0,0
2018-02-01,14238768,2650160.0,1
2018-03-01,14238768,1133870.0,2
2018-04-01,14238768,1032010.0,3
2018-05-01,14238768,1092410.0,4
2018-06-01,14238768,477087.0,5
2018-07-01,14238768,210204.0,6
2018-08-01,14238768,113481.0,7
2018-09-01,14238768,835870.0,8
2018-10-01,14238768,361085.0,9
2018-11-01,14238768,464712.0,10
2018-12-01,14238768,891111.0,11
2018-01-01,14239322,1114710.0,0
2018-02-01,14239322,6370270.0,1
2018-03-01,14239322,2840130.0,2
2018-04-01,14239322,2142940.0,3
2018-05-01,14239322,1722860.0,4
2018-06-01,14239322,1083530.0,5
2018-07-01,14239322,556518.0,6
2018-08-01,14239322,279993.0,7
2018-09-01,14239322,1196390.0,8
2018-10-01,14239322,504244.0,9
2018-11-01,14239322,988116.0,10
2018-12-01,14239322,2639270.0,11
2018-01-01,14317041,114537.0,0
2018-02-01,14317041,951622.0,1
2018-03-01,14317041,273013.0,2
2018-04-01,14317041,158252.0,3
2018-05-01,14317041,185481.0,4
2018-06-01,14317041,55413.2,5
2018-07-01,14317041,58809.8,6
2018-08-01,14317041,519070.0,7
2018-09-01,14317041,375273.0,8
2018-10-01,14317041,124883.0,9
2018-11-01,14317041,168428.0,10
2018-12-01,14317041,535247.0,11
2018-01-01,14317361,131368.0,0
2018-02-01,14317361,946296.0,1
2018-03-01,14317361,273684.0,2
2018-04-01,14317361,155686.0,3
2018-05-01,14317361,175124.0,4
2018-06-01,14317361,48793.3,5
2018-07-01,14317361,53782.8,6
2018-08-01,14317361,399227.0,7
2018-09-01,14317361,363901.0,8
2018-10-01,14317361,126480.0,9
2018-11-01,14317361,165425.0,10
2018-12-01,14317361,537640.0,11
2018-01-01,14317497,152555.0,0
2018-02-01,14317497,2034470.0,1
2018-03-01,14317497,674379.0,2
2018-04-01,14317497,303233.0,3
2018-05-01,14317497,300506.0,4
2018-06-01,14317497,50814.9,5
2018-07-01,14317497,29991.1,6
2018-08-01,14317497,408999.0,7
2018-09-01,14317497,396600.0,8
2018-10-01,14317497,240510.0,9
2018-11-01,14317497,323648.0,10
2018-12-01,14317497,1385340.0,11
2018-01-01,14318055,395988.0,0
2018-02-01,14318055,2970290.0,1
2018-03-01,14318055,820603.0,2
2018-04-01,14318055,594912.0,3
2018-05-01,14318055,434781.0,4
2018-06-01,14318055,107998.0,5
2018-07-01,14318055,98861.2,6
2018-08-01,14318055,275570.0,7
2018-09-01,14318055,551754.0,8
2018-10-01,14318055,483744.0,9
2018-11-01,14318055,531719.0,10
2018-12-01,14318055,2015910.0,11
2018-01-01,14318305,387425.0,0
2018-02-01,14318305,2430020.0,1
2018-03-01,14318305,805714.0,2
2018-04-01,14318305,585688.0,3
2018-05-01,14318305,433029.0,4
2018-06-01,14318305,116813.0,5
2018-07-01,14318305,108264.0,6
2018-08-01,14318305,279144.0,7
2018-09-01,14318305,543037.0,8
2018-10-01,14318305,477868.0,9
2018-11-01,14318305,517042.0,10
2018-12-01,14318305,1742830.0,11
2018-01-01,14318963,91361.5,0
2018-02-01,14318963,958348.0,1
2018-03-01,14318963,274782.0,2
2018-04-01,14318963,201891.0,3
2018-05-01,14318963,164297.0,4
2018-06-01,14318963,31965.0,5
2018-07-01,14318963,51614.4,6
2018-08-01,14318963,242978.0,7
2018-09-01,14318963,906256.0,8
2018-10-01,14318963,165082.0,9
2018-11-01,14318963,170832.0,10
2018-12-01,14318963,613197.0,11
2018-01-01,15256580,7698030.0,0
2018-02-01,15256580,1413770.0,1
2018-03-01,15256580,4076390.0,2
2018-04-01,15256580,11478800.0,3
2018-05-01,15256580,7805760.0,4
2018-06-01,15256580,3629090.0,5
2018-07-01,15256580,2802510.0,6
2018-08-01,15256580,1908090.0,7
2018-09-01,15256580,2208440.0,8
2018-10-01,15256580,2086530.0,9
2018-11-01,15256580,1659680.0,10
2018-12-01,15256580,4625610.0,11
2018-01-01,15275268,153663.0,0
2018-02-01,15275268,1299640.0,1
2018-03-01,15275268,363818.0,2
2018-04-01,15275268,400597.0,3
2018-05-01,15275268,202656.0,4
2018-06-01,15275268,326625.0,5
2018-07-01,15275268,106318.0,6
2018-08-01,15275268,52756.7,7
2018-09-01,15275268,154430.0,8
2018-10-01,15275268,73243.1,9
2018-11-01,15275268,328597.0,10
2018-12-01,15275268,504420.0,11
2018-01-01,15276900,2323460.0,0
2018-02-01,15276900,201842.0,1
2018-03-01,15276900,2002250.0,2
2018-04-01,15276900,4196690.0,3
2018-05-01,15276900,3394270.0,4
2018-06-01,15276900,3541910.0,5
2018-07-01,15276900,3403110.0,6
2018-08-01,15276900,921807.0,7
2018-09-01,15276900,3221320.0,8
2018-10-01,15276900,3418890.0,9
2018-11-01,15276900,5079910.0,10
2018-12-01,15276900,2698810.0,11
2018-01-01,15284620,505492.0,0
2018-02-01,15284620,2281920.0,1
2018-03-01,15284620,808811.0,2
2018-04-01,15284620,786016.0,3
2018-05-01,15284620,746482.0,4
2018-06-01,15284620,339812.0,5
2018-07-01,15284620,96667.4,6
2018-08-01,15284620,83248.9,7
2018-09-01,15284620,91788.2,8
2018-10-01,15284620,83167.9,9
2018-11-01,15284620,306642.0,10
2018-12-01,15284620,755725.0,11
2018-01-01,15290594,5135440.0,0
2018-02-01,15290594,2237740.0,1
2018-03-01,15290594,3598200.0,2
2018-04-01,15290594,9987740.0,3
2018-05-01,15290594,8781710.0,4
2018-06-01,15290594,10506400.0,5
2018-07-01,15290594,10337200.0,6
2018-08-01,15290594,7093490.0,7
2018-09-01,15290594,5706230.0,8
2018-10-01,15290594,9014840.0,9
2018-11-01,15290594,8894930.0,10
2018-12-01,15290594,4362010.0,11
2018-01-01,15312663,96480.2,0
2018-02-01,15312663,1055040.0,1
2018-03-01,15312663,279076.0,2
2018-04-01,15312663,222488.0,3
2018-05-01,15312663,147569.0,4
2018-06-01,15312663,33106.8,5
2018-07-01,15312663,47076.0,6
2018-08-01,15312663,205413.0,7
2018-09-01,15312663,411252.0,8
2018-10-01,15312663,127889.0,9
2018-11-01,15312663,175586.0,10
2018-12-01,15312663,818981.0,11
2018-01-01,15312825,195862.0,0
2018-02-01,15312825,2215630.0,1
2018-03-01,15312825,677146.0,2
2018-04-01,15312825,630827.0,3
2018-05-01,15312825,168932.0,4
2018-06-01,15312825,34680.2,5
2018-07-01,15312825,8595.16,6
2018-08-01,15312825,121894.0,7
2018-09-01,15312825,195360.0,8
2018-10-01,15312825,332499.0,9
2018-11-01,15312825,410743.0,10
2018-12-01,15312825,1623440.0,11
2018-01-01,18015256,641815.0,0
2018-02-01,18015256,5457480.0,1
2018-03-01,18015256,2478920.0,2
2018-04-01,18015256,2379780.0,3
2018-05-01,18015256,1205550.0,4
2018-06-01,18015256,899552.0,5
2018-07-01,18015256,143833.0,6
2018-08-01,18015256,118842.0,7
2018-09-01,18015256,1136180.0,8
2018-10-01,18015256,546768.0,9
2018-11-01,18015256,1611080.0,10
2018-12-01,18015256,2426400.0,11
2018-01-01,18015288,648805.0,0
2018-02-01,18015288,5865840.0,1
2018-03-01,18015288,2489340.0,2
2018-04-01,18015288,2385130.0,3
2018-05-01,18015288,1215890.0,4
2018-06-01,18015288,929329.0,5
2018-07-01,18015288,147106.0,6
2018-08-01,18015288,122896.0,7
2018-09-01,18015288,1205140.0,8
2018-10-01,18015288,550575.0,9
2018-11-01,18015288,1734440.0,10
2018-12-01,18015288,2596990.0,11
2018-01-01,18016532,297031.0,0
2018-02-01,18016532,2194880.0,1
2018-03-01,18016532,805131.0,2
2018-04-01,18016532,1057060.0,3
2018-05-01,18016532,551913.0,4
2018-06-01,18016532,475573.0,5
2018-07-01,18016532,102888.0,6
2018-08-01,18016532,150980.0,7
2018-09-01,18016532,233733.0,8
2018-10-01,18016532,120122.0,9
2018-11-01,18016532,433690.0,10
2018-12-01,18016532,792815.0,11
2018-01-01,18020036,453302.0,0
2018-02-01,18020036,3512960.0,1
2018-03-01,18020036,1220850.0,2
2018-04-01,18020036,1316760.0,3
2018-05-01,18020036,598021.0,4
2018-06-01,18020036,652000.0,5
2018-07-01,18020036,154798.0,6
2018-08-01,18020036,155961.0,7
2018-09-01,18020036,324458.0,8
2018-10-01,18020036,189622.0,9
2018-11-01,18020036,937029.0,10
2018-12-01,18020036,1515360.0,11
2018-01-01,18020062,2304910.0,0
2018-02-01,18020062,593295.0,1
2018-03-01,18020062,2374050.0,2
2018-04-01,18020062,7661040.0,3
2018-05-01,18020062,6581210.0,4
2018-06-01,18020062,5349930.0,5
2018-07-01,18020062,2956490.0,6
2018-08-01,18020062,3033200.0,7
2018-09-01,18020062,1908330.0,8
2018-10-01,18020062,7808130.0,9
2018-11-01,18020062,9592210.0,10
2018-12-01,18020062,5960170.0,11
2018-01-01,19219067,125264.0,0
2018-02-01,19219067,1081570.0,1
2018-03-01,19219067,563921.0,2
2018-04-01,19219067,481767.0,3
2018-05-01,19219067,196537.0,4
2018-06-01,19219067,320115.0,5
2018-07-01,19219067,85182.7,6
2018-08-01,19219067,113650.0,7
2018-09-01,19219067,148958.0,8
2018-10-01,19219067,103641.0,9
2018-11-01,19219067,178531.0,10
2018-12-01,19219067,425396.0,11
2018-01-01,19219087,116756.0,0
2018-02-01,19219087,1156730.0,1
2018-03-01,19219087,581920.0,2
2018-04-01,19219087,517272.0,3
2018-05-01,19219087,223468.0,4
2018-06-01,19219087,307603.0,5
2018-07-01,19219087,82376.0,6
2018-08-01,19219087,99901.5,7
2018-09-01,19219087,149219.0,8
2018-10-01,19219087,82047.9,9
2018-11-01,19219087,187561.0,10
2018-12-01,19219087,447148.0,11
2018-01-01,19219141,107926.0,0
2018-02-01,19219141,1057060.0,1
2018-03-01,19219141,593517.0,2
2018-04-01,19219141,518084.0,3
2018-05-01,19219141,153788.0,4
2018-06-01,19219141,270002.0,5
2018-07-01,19219141,61016.4,6
2018-08-01,19219141,75573.0,7
2018-09-01,19219141,161856.0,8
2018-10-01,19219141,75224.4,9
2018-11-01,19219141,182022.0,10
2018-12-01,19219141,457583.0,11
2018-01-01,19274790,3850150.0,0
2018-02-01,19274790,26550700.0,1
2018-03-01,19274790,17018100.0,2
2018-04-01,19274790,10936500.0,3
2018-05-01,19274790,4482690.0,4
2018-06-01,19274790,2870810.0,5
2018-07-01,19274790,1660860.0,6
2018-08-01,19274790,1384500.0,7
2018-09-01,19274790,2605580.0,8
2018-10-01,19274790,4530540.0,9
2018-11-01,19274790,12296300.0,10
2018-12-01,19274790,19986500.0,11
2018-01-01,19916546,135851.0,0
2018-02-01,19916546,768022.0,1
2018-03-01,19916546,415326.0,2
2018-04-01,19916546,128781.0,3
2018-05-01,19916546,86494.3,4
2018-06-01,19916546,66850.2,5
2018-07-01,19916546,72054.8,6
2018-08-01,19916546,53511.7,7
2018-09-01,19916546,49655.9,8
2018-10-01,19916546,84645.6,9
2018-11-01,19916546,195205.0,10
2018-12-01,19916546,368873.0,11
2018-01-01,19917668,189826.0,0
2018-02-01,19917668,1614400.0,1
2018-03-01,19917668,792578.0,2
2018-04-01,19917668,145254.0,3
2018-05-01,19917668,56063.3,4
2018-06-01,19917668,26260.6,5
2018-07-01,19917668,33682.5,6
2018-08-01,19917668,41050.1,7
2018-09-01,19917668,26195.7,8
2018-10-01,19917668,63961.8,9
2018-11-01,19917668,331112.0,10
2018-12-01,19917668,1145980.0,11
2018-01-01,19917742,225756.0,0
2018-02-01,19917742,1684870.0,1
2018-03-01,19917742,828638.0,2
2018-04-01,19917742,323246.0,3
2018-05-01,19917742,78497.2,4
2018-06-01,19917742,64459.2,5
2018-07-01,19917742,125977.0,6
2018-08-01,19917742,73100.3,7
2018-09-01,19917742,55538.5,8
2018-10-01,19917742,139835.0,9
2018-11-01,19917742,277689.0,10
2018-12-01,19917742,1221420.0,11
2018-01-01,19917770,201436.0,0
2018-02-01,19917770,1619760.0,1
2018-03-01,19917770,784509.0,2
2018-04-01,19917770,298896.0,3
2018-05-01,19917770,77727.9,4
2018-06-01,19917770,58137.0,5
2018-07-01,19917770,89254.5,6
2018-08-01,19917770,81172.2,7
2018-09-01,19917770,57112.9,8
2018-10-01,19917770,140268.0,9
2018-11-01,19917770,248597.0,10
2018-12-01,19917770,1122440.0,11
2018-01-01,19917790,1304960.0,0
2018-02-01,19917790,5242890.0,1
2018-03-01,19917790,3680410.0,2
2018-04-01,19917790,1512180.0,3
2018-05-01,19917790,320695.0,4
2018-06-01,19917790,356743.0,5
2018-07-01,19917790,839183.0,6
2018-08-01,19917790,529011.0,7
2018-09-01,19917790,1032260.0,8
2018-10-01,19917790,1455030.0,9
2018-11-01,19917790,1927540.0,10
2018-12-01,19917790,3797500.0,11
2018-01-01,19947456,87142.9,0
2018-02-01,19947456,758703.0,1
2018-03-01,19947456,228698.0,2
2018-04-01,19947456,58071.7,3
2018-05-01,19947456,64468.2,4
2018-06-01,19947456,16917.7,5
2018-07-01,19947456,4830.54,6
2018-08-01,19947456,2259.32,7
2018-09-01,19947456,11093.2,8
2018-10-01,19947456,78164.2,9
2018-11-01,19947456,176689.0,10
2018-12-01,19947456,380088.0,11
2018-01-01,19947462,671742.0,0
2018-02-01,19947462,4583630.0,1
2018-03-01,19947462,1686820.0,2
2018-04-01,19947462,484786.0,3
2018-05-01,19947462,273598.0,4
2018-06-01,19947462,84355.0,5
2018-07-01,19947462,85193.7,6
2018-08-01,19947462,200720.0,7
2018-09-01,19947462,380743.0,8
2018-10-01,19947462,647797.0,9
2018-11-01,19947462,1388170.0,10
2018-12-01,19947462,2291100.0,11
2018-01-01,19947688,26407600.0,0
2018-02-01,19947688,27555000.0,1
2018-03-01,19947688,26144800.0,2
2018-04-01,19947688,16814300.0,3
2018-05-01,19947688,21994500.0,4
2018-06-01,19947688,12544600.0,5
2018-07-01,19947688,4981110.0,6
2018-08-01,19947688,4017640.0,7
2018-09-01,19947688,8264920.0,8
2018-10-01,19947688,15249000.0,9
2018-11-01,19947688,29398800.0,10
2018-12-01,19947688,38185200.0,11
2018-01-01,19948404,100482.0,0
2018-02-01,19948404,793605.0,1
2018-03-01,19948404,220410.0,2
2018-04-01,19948404,67281.8,3
2018-05-01,19948404,65711.6,4
2018-06-01,19948404,23079.6,5
2018-07-01,19948404,4736.11,6
2018-08-01,19948404,3787.96,7
2018-09-01,19948404,11529.4,8
2018-10-01,19948404,88926.7,9
2018-11-01,19948404,234967.0,10
2018-12-01,19948404,389510.0,11
2018-01-01,21920751,1633490.0,0
2018-02-01,21920751,11088900.0,1
2018-03-01,21920751,6290050.0,2
2018-04-01,21920751,3884280.0,3
2018-05-01,21920751,1864550.0,4
2018-06-01,21920751,371755.0,5
2018-07-01,21920751,315322.0,6
2018-08-01,21920751,1652440.0,7
2018-09-01,21920751,3077030.0,8
2018-10-01,21920751,2785330.0,9
2018-11-01,21920751,4024450.0,10
2018-12-01,21920751,6406680.0,11
2018-01-01,21921461,113216.0,0
2018-02-01,21921461,1011800.0,1
2018-03-01,21921461,297080.0,2
2018-04-01,21921461,363737.0,3
2018-05-01,21921461,173707.0,4
2018-06-01,21921461,33339.0,5
2018-07-01,21921461,11683.5,6
2018-08-01,21921461,40684.8,7
2018-09-01,21921461,166688.0,8
2018-10-01,21921461,228009.0,9
2018-11-01,21921461,251980.0,10
2018-12-01,21921461,602878.0,11
2018-01-01,21923921,105267.0,0
2018-02-01,21923921,935370.0,1
2018-03-01,21923921,289723.0,2
2018-04-01,21923921,375143.0,3
2018-05-01,21923921,114847.0,4
2018-06-01,21923921,24957.0,5
2018-07-01,21923921,4228.73,6
2018-08-01,21923921,63562.8,7
2018-09-01,21923921,164108.0,8
2018-10-01,21923921,306629.0,9
2018-11-01,21923921,222882.0,10
2018-12-01,21923921,489354.0,11
2018-01-01,22001680,91823.7,0
2018-02-01,22001680,872767.0,1
2018-03-01,22001680,332220.0,2
2018-04-01,22001680,257514.0,3
2018-05-01,22001680,94595.6,4
2018-06-01,22001680,23633.5,5
2018-07-01,22001680,11178.0,6
2018-08-01,22001680,102909.0,7
2018-09-01,22001680,89842.9,8
2018-10-01,22001680,189543.0,9
2018-11-01,22001680,232660.0,10
2018-12-01,22001680,486876.0,11
2018-01-01,22001684,91823.7,0
2018-02-01,22001684,872767.0,1
2018-03-01,22001684,332220.0,2
2018-04-01,22001684,257514.0,3
2018-05-01,22001684,94595.6,4
2018-06-01,22001684,23633.5,5
2018-07-01,22001684,11178.0,6
2018-08-01,22001684,102909.0,7
2018-09-01,22001684,89842.9,8
2018-10-01,22001684,189543.0,9
2018-11-01,22001684,232660.0,10
2018-12-01,22001684,486876.0,11
2018-01-01,22702324,120916.0,0
2018-02-01,22702324,1832330.0,1
2018-03-01,22702324,727482.0,2
2018-04-01,22702324,504802.0,3
2018-05-01,22702324,115559.0,4
2018-06-01,22702324,25020.6,5
2018-07-01,22702324,8696.3,6
2018-08-01,22702324,101032.0,7
2018-09-01,22702324,106793.0,8
2018-10-01,22702324,396269.0,9
2018-11-01,22702324,510241.0,10
2018-12-01,22702324,1016770.0,11
2018-01-01,22702388,510669.0,0
2018-02-01,22702388,4171900.0,1
2018-03-01,22702388,1801550.0,2
2018-04-01,22702388,1425300.0,3
2018-05-01,22702388,315425.0,4
2018-06-01,22702388,63702.2,5
2018-07-01,22702388,35941.9,6
2018-08-01,22702388,337094.0,7
2018-09-01,22702388,483328.0,8
2018-10-01,22702388,850300.0,9
2018-11-01,22702388,1039810.0,10
2018-12-01,22702388,2156640.0,11
2018-01-01,22702390,286100.0,0
2018-02-01,22702390,2152480.0,1
2018-03-01,22702390,887512.0,2
2018-04-01,22702390,682179.0,3
2018-05-01,22702390,164828.0,4
2018-06-01,22702390,40418.9,5
2018-07-01,22702390,8020.54,6
2018-08-01,22702390,236750.0,7
2018-09-01,22702390,230096.0,8
2018-10-01,22702390,467592.0,9
2018-11-01,22702390,517588.0,10
2018-12-01,22702390,1432660.0,11
2018-01-01,22702554,108379.0,0
2018-02-01,22702554,947458.0,1
2018-03-01,22702554,370788.0,2
2018-04-01,22702554,223846.0,3
2018-05-01,22702554,112151.0,4
2018-06-01,22702554,54741.4,5
2018-07-01,22702554,31284.6,6
2018-08-01,22702554,69747.0,7
2018-09-01,22702554,71278.0,8
2018-10-01,22702554,86348.9,9
2018-11-01,22702554,149693.0,10
2018-12-01,22702554,620246.0,11
2018-01-01,22703128,3015380.0,0
2018-02-01,22703128,15631800.0,1
2018-03-01,22703128,14040500.0,2
2018-04-01,22703128,9551310.0,3
2018-05-01,22703128,2014470.0,4
2018-06-01,22703128,1377490.0,5
2018-07-01,22703128,1233110.0,6
2018-08-01,22703128,5241490.0,7
2018-09-01,22703128,6976360.0,8
2018-10-01,22703128,7049020.0,9
2018-11-01,22703128,8612850.0,10
2018-12-01,22703128,12897200.0,11
2018-01-01,22703902,113133.0,0
2018-02-01,22703902,998474.0,1
2018-03-01,22703902,379992.0,2
2018-04-01,22703902,269781.0,3
2018-05-01,22703902,107747.0,4
2018-06-01,22703902,85593.4,5
2018-07-01,22703902,20906.1,6
2018-08-01,22703902,64883.2,7
2018-09-01,22703902,118034.0,8
2018-10-01,22703902,81681.1,9
2018-11-01,22703902,140297.0,10
2018-12-01,22703902,683042.0,11
2018-01-01,22704872,110600.0,0
2018-02-01,22704872,849216.0,1
2018-03-01,22704872,340382.0,2
2018-04-01,22704872,201681.0,3
2018-05-01,22704872,102433.0,4
2018-06-01,22704872,27134.5,5
2018-07-01,22704872,6649.06,6
2018-08-01,22704872,35589.6,7
2018-09-01,22704872,69050.2,8
2018-10-01,22704872,86474.9,9
2018-11-01,22704872,155134.0,10
2018-12-01,22704872,525774.0,11
2018-01-01,22704944,707283.0,0
2018-02-01,22704944,4937850.0,1
2018-03-01,22704944,2482150.0,2
2018-04-01,22704944,1293110.0,3
2018-05-01,22704944,348564.0,4
2018-06-01,22704944,63720.1,5
2018-07-01,22704944,43688.3,6
2018-08-01,22704944,92958.1,7
2018-09-01,22704944,377516.0,8
2018-10-01,22704944,846004.0,9
2018-11-01,22704944,1464750.0,10
2018-12-01,22704944,2729280.0,11
2018-01-01,22846817,570607.0,0
2018-02-01,22846817,3765920.0,1
2018-03-01,22846817,1469160.0,2
2018-04-01,22846817,1234350.0,3
2018-05-01,22846817,684865.0,4
2018-06-01,22846817,109444.0,5
2018-07-01,22846817,35792.2,6
2018-08-01,22846817,126616.0,7
2018-09-01,22846817,836176.0,8
2018-10-01,22846817,1248740.0,9
2018-11-01,22846817,1326970.0,10
2018-12-01,22846817,2597870.0,11
2018-01-01,22848113,21167100.0,0
2018-02-01,22848113,25601000.0,1
2018-03-01,22848113,27390900.0,2
2018-04-01,22848113,23458800.0,3
2018-05-01,22848113,15572600.0,4
2018-06-01,22848113,24365300.0,5
2018-07-01,22848113,15925700.0,6
2018-08-01,22848113,6583690.0,7
2018-09-01,22848113,5019050.0,8
2018-10-01,22848113,20182800.0,9
2018-11-01,22848113,34594600.0,10
2018-12-01,22848113,28844100.0,11
2018-01-01,938020472,136521.0,0
2018-02-01,938020472,878005.0,1
2018-03-01,938020472,444406.0,2
2018-04-01,938020472,404884.0,3
2018-05-01,938020472,294000.0,4
2018-06-01,938020472,135859.0,5
2018-07-01,938020472,64632.7,6
2018-08-01,938020472,65595.4,7
2018-09-01,938020472,76466.5,8
2018-10-01,938020472,60459.5,9
2018-11-01,938020472,139163.0,10
2018-12-01,938020472,250772.0,11
2018-01-01,938020631,227574.0,0
2018-02-01,938020631,2152890.0,1
2018-03-01,938020631,780710.0,2
2018-04-01,938020631,350430.0,3
2018-05-01,938020631,427752.0,4
2018-06-01,938020631,52553.7,5
2018-07-01,938020631,52077.6,6
2018-08-01,938020631,798210.0,7
2018-09-01,938020631,585781.0,8
2018-10-01,938020631,412830.0,9
2018-11-01,938020631,492187.0,10
2018-12-01,938020631,1424250.0,11
2018-01-01,938020900,107730.0,0
2018-02-01,938020900,949863.0,1
2018-03-01,938020900,252849.0,2
2018-04-01,938020900,200387.0,3
2018-05-01,938020900,103637.0,4
2018-06-01,938020900,24923.0,5
2018-07-01,938020900,12926.0,6
2018-08-01,938020900,99701.1,7
2018-09-01,938020900,126025.0,8
2018-10-01,938020900,216732.0,9
2018-11-01,938020900,279472.0,10
2018-12-01,938020900,619593.0,11
2018-01-01,938030506,295979.0,0
2018-02-01,938030506,1349490.0,1
2018-03-01,938030506,365836.0,2
2018-04-01,938030506,400813.0,3
2018-05-01,938030506,253331.0,4
2018-06-01,938030506,319552.0,5
2018-07-01,938030506,156929.0,6
2018-08-01,938030506,96531.6,7
2018-09-01,938030506,190815.0,8
2018-10-01,938030506,100524.0,9
2018-11-01,938030506,186228.0,10
2018-12-01,938030506,493858.0,11
2018-01-01,938030509,2854420.0,0
2018-02-01,938030509,12270700.0,1
2018-03-01,938030509,6187560.0,2
2018-04-01,938030509,4809700.0,3
2018-05-01,938030509,2699160.0,4
2018-06-01,938030509,2393020.0,5
2018-07-01,938030509,816182.0,6
2018-08-01,938030509,521864.0,7
2018-09-01,938030509,2711640.0,8
2018-10-01,938030509,1089590.0,9
2018-11-01,938030509,3074880.0,10
2018-12-01,938030509,5725870.0,11
2018-01-01,938040553,7881250.0,0
2018-02-01,938040553,33769800.0,1
2018-03-01,938040553,23991900.0,2
2018-04-01,938040553,16999000.0,3
2018-05-01,938040553,6653170.0,4
2018-06-01,938040553,1914430.0,5
2018-07-01,938040553,2125800.0,6
2018-08-01,938040553,4188640.0,7
2018-09-01,938040553,9741210.0,8
2018-10-01,938040553,10618200.0,9
2018-11-01,938040553,17780900.0,10
2018-12-01,938040553,25292200.0,11
